Task ID,Client,Campaign,Channel,Tier: Order,Title,Direction,Resource Link 1,Resource Link 2,Resource Link 3,Desired Placement,Anchor Text,Target URL,Website Example,Client Comment,Extra Writer Notes
38850,creativesignals (creativesignals),Creative Signals Jan 16,lcolarado1,Budget,38850 - Ig Intro- Creative Signals- 38850,"This assignment is for an introduction to an infographic. In the dropbox link provided you will find both the IG and an already written introduction. Your directions are to make that pre-written introduction into a 200-300 word unique intro for the IG. You can use what is already written as a reference to write your own, or you can revise/re-word the pre-written intro to be unique (it must be unique). The intro you are writing must naturally include the AT and URL provided.  Do not make subheads. This is an introduction.",http://onlinedegrees.nec.edu/resources/infographics/corporate-and-non-profit-leaders-similar-or-very-different/,n/a,n/a,worthidea.com,NEC  MSM Corporate and Non-profit leaders,http://onlinedegrees.nec.edu/resources/infographics/corporate-and-non-profit-leaders-similar-or-very-different/,,,
38854,creativesignals (creativesignals),Creative Signals Jan 16,lcolarado1,Budget,38854 - IG Intro- Creative Signals- 38854,"This assignment is for an introduction to an infographic. In the  link provided you will find both the IG and an already written introduction. Your directions are to make that pre-written introduction into a 200-300 word unique intro for the IG. You can use what is already written as a reference to write your own, or you can revise/re-word the pre-written intro to be unique (it must be unique). The intro you are writing must naturally include the AT and URL provided.  Do not make subheads. This is an introduction.",http://onlinedegrees.nec.edu/resources/infographics/corporate-and-non-profit-leaders-similar-or-very-different/,n/a,n/a,firemeetsdesire.com,NEC  MSM Corporate and Non-profit leaders,http://onlinedegrees.nec.edu/resources/infographics/corporate-and-non-profit-leaders-similar-or-very-different/,,,
