Task ID,Client,Campaign,Channel,Tier: Order,Title,Direction,Resource Link 1,Resource Link 2,Resource Link 3,Desired Placement,Anchor Text,Target URL,Website Example,Client Comment,Extra Writer Notes
39118,covario (iProspect),CON114010 Sony US Feb 16,lcolarado1,Traffic,39118 - Camera Guide: The differences between DSLR and SLR,"675 words: List 4-8 differences between a DSLR and SLR camera. Discuss the main differences, their benefits, as well as the types of photography that would benefit from each type of camera. You can include the client link in a section discussing the features and benefits of owning a DSLR camera. Your audience consists of people interested in tech and gadgets. ",http://www.diffen.com/difference/DSLR_vs_SLR_Camera,https://www.quora.com/What-are-the-differences-between-a-DSLR-and-a-SLR-digital-camera,n/a,techreleased.com,camera branded term (brand/client name),http://www.sony.com/electronics/cameras,,,Example AT: a versatile camera from Sony
39119,covario (iProspect),CON114010 Sony US Feb 16,lcolarado1,Traffic,39119 - # Tricks You Didn't Know Your Camera Could Do,"675 words: List 4-8 tricks that most people don&#039;t realize are possible on their camera. This should be geared toward an amateur photographer. You can discuss what bracketing is and how it is done, different styles of photos (monochrome, portrait, etc), double exposures, rear curtain flash sync, etc. You can include the client link when mentioning that Sony has many digital cameras with numerous settings so that you can execute these tricks. Your audience consists of people interested in gadgets and tech. ",http://photography.tutsplus.com/articles/10-things-you-didnt-know-about-your-camera--photo-18245,https://www.slrlounge.com/10-tricks-didnt-know-camera-make-happen/,http://www.popphoto.com/how-to/2012/04/12-things-you-didnt-know-your-dslr-could-do,techwalls.com,digital camera with wifi branded variation (client name + keywords),http://www.sony.com/electronics/cameras,,,Example AT: Sony offers a digital camera with WiFi
39120,covario (iProspect),CON114010 Sony US Feb 16,lcolarado1,Traffic,39120 - Photography 101: Best Gear for the Serious Amateur,675 words: List 4-8 must have pieces of equipment for an amateur photographer. Make sure to not to mention specific brands other than Sony so that you don&#039;t mention competitors. Explain what the equipment does and why it is beneficial to have. You can include the client link under the first subheader which should focus on the type of camera that the photographer should purchase. Your audience consists of people interested in gadgets.,https://corkandclick.com/top-5-essential-gear-amateur-photographers/,http://wireframe.iyogi.com/technology/five-must-have-equipments-for-the-amateur-photographer.html,n/a,geekextreme.com,photography camera branded term (brand/client name),http://www.sony.com/electronics/cameras,,,Example AT: effective photography camera from Sony
