Task ID,Client,Campaign,Channel,Tier: Order,Title,Direction,Resource Link 1,Resource Link 2,Resource Link 3,Desired Placement,Anchor Text,Target URL,Website Example,Client Comment,Extra Writer Notes
38977,covario (iProspect),CON114010 T-mobile A-2 Feb 16,lcolarado1,Traffic,38977 - # Ways Your Smartphone Can Help Make Your Home Energy Efficient,"675 Words. In 4-8 subheaders, list different apps that can help your home become more energy efficient. Discuss why and how these apps are useful, where you can get them, their cost and what devices they are available on. The client link can easily be placed in a section discussing an iOS app. Your target audience is people who own smart phones and people who are looking for energy efficient options for their home.",https://www.ase.org/resources/top-10-energy-efficiency-smartphone-apps,http://www.makeuseof.com/tag/stay-energy-efficient-6-smart-eco-friendly-apps/,https://www.ovoenergy.com/blog/technology-and-innovation/10-of-our-favourite-free-energy-efficiency-apps.html,energyblogs.com,iphone 6s branded term (brand/client name),http://www.t-mobile.com/cell-phones/apple-iphone-6s.html,,,Example AT: view these apps on your iPhone 6s from T-Mobile
38980,covario (iProspect),CON114010 T-mobile A-2 Feb 16,lcolarado1,Traffic,38980 - # Ways to Get in Shape Without a Gym Membership,"675 words. Make a list of four to eight ways people can get in shape without spending money on expensive gym memberships. Options may include using exercise programs, YouTube videos, and affordable equipment for the home. You can include the client&#039;s keyword phrase and link with a section about using the Apple Watch Sport and its various ways of tracking fitness goals. You may also want to mention that T-Mobile&#039;s monthly payment option makes the watch more affordable. Your target audience is people who are trying to get in shape.",http://www.mirror.co.uk/money/7-cheap-ways-fit-2016-4899585,http://jezebel.com/5728945/ten-ways-to-get-fit-on-a-tiny-budget,http://www.savethestudent.org/save-money/health/cheap-ways-lose-weight.html,fabulouslybroke.com,apple watch branded term (brand/client name),http://explore.t-mobile.com/apple-watch-sport,,,Example AT: working out while wearing your Apple Watch Sport
39003,covario (iProspect),CON114010 T-mobile A-2 Feb 16,lcolarado1,Traffic,39003 - # Ways Your Smartphone Can Help You Gain Financial Stability,"675 Words: In 4-8 subheaders, list different ways your smartphone can help you become financially stable. Discuss apps like Even that help you make sure you get the same steady amount of income, for every paycheck. And apps like Mint that you can download to help you budget, or your personal bank&#039;s app that allows you to see your bank statements, deposits and debits easily. Talk about features that smart phones have like the ability to set a reminder for when your bills are due. The client link can be included in a section featuring an app or tool on a Android based smartphone. Your audience is people trying to gain financial stability and save money.",http://www.nytimes.com/2015/05/03/magazine/want-a-steady-income-theres-an-app-for-that.html?_r=0,https://www.dailyworth.com/posts/2815-7-of-the-best-money-management-apps,http://www.everythingzoomer.com/best-apps-for-your-budget/,everybodylovesyourmoney.com,samsung galaxy s6 edge branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s-6-edge.html,,,Example AT: setting bill reminders on your Samsung Galaxy S6 Edge 
39010,covario (iProspect),CON114010 T-mobile A-2 Feb 16,lcolarado1,Traffic,39010 - # Best Apps to Help You Manage Your Money,"675 Words. When you&#039;re trying to live frugally, it&#039;s important to stay on top of managing your money. This task can be done much more effectively with the right apps on your smartphone or tablet. Highlight 4-8 great money management apps. Make sure to explain how each one works, its features, and the cost to download. Make one of the apps Money Pro, which uses bluetooth to sync the information from multiple devices. You can place the client URL in the section where you talk about Money Pro. Your target audience is those who are trying to better save and manage their money.",https://itunes.apple.com/au/app/money-pro-bills-budgets-accounts/id918609651?mt=8,https://www.dailyworth.com/posts/2815-7-of-the-best-money-management-apps,http://www.investopedia.com/articles/personal-finance/051315/top-money-management-apps-2015.asp,frugalconfessions.com,"bluetooth unrelated keyword (this could be “more information”, “click here”)",http://www.t-mobile.com/accessories.html,,,Example AT: allows you to sync your information
39011,covario (iProspect),CON114010 T-mobile A-2 Feb 16,lcolarado1,Traffic,39011 - # Essential Android Apps to Help You Clear Your Credit Card Debt,"675 words. So many Americans have racked up so much credit card debt that the problem seems insurmountable. That&#039;s where some clever apps can help. Highlight 4-8 Android apps designed to help people clear their debt. Mention how much each works, its features, and how much it costs, both to download and make in-app purchases if applicable. Try to look for free apps, unless the app is really special, because people in debt won&#039;t want to spend more money. You should easily be able to incorporate the client&#039;s link in any of the sections in this article when discussing Android based apps. Your target audience is people with credit card debt.",http://blog.readyforzero.com/what-are-the-best-debt-repayment-apps/,http://appmuse.com/appmusing/great-debt-management-apps/,https://www.techinasia.com/talk/top-mobile-apps-save-money-reduce-debts,personalfinanceopinions.com,Samsung galaxy note 5 branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-note5.html,,,Example AT: use these apps on a new Samsung Galaxy Note 5 from T-mobile
39012,covario (iProspect),CON114010 T-mobile A-2 Feb 16,lcolarado1,Traffic,39012 - # Ways You're Losing Money Without Knowing It,"675 words. List four to eight ways people unknowingly lose money. Options include: paying high interest due to bad credit, paying bank fees, and forgetting to use gift cards. The resource links offer plenty of other things you may want to mention. You can include the client link and keyword by suggesting an Android app that will help people avoid one or more of these problems and mentioning that this app and others like it, can be downloaded and used on your smart phone. Your target audience is people who are trying to save money.",https://grow.acorns.com/2016/01/6-ways-youre-losing-money-without-realizing-it/,http://business.financialpost.com/personal-finance/12-really-crappy-ways-to-lose-your-money,http://blog.credit.com/2015/03/5-ways-youre-accidentally-wrecking-your-credit-110138/,seedebtrun.com,Samsung galaxy note 5 branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-note5.html,,,Example AT: download money management apps to your Samsung Galaxy Note 5
39014,covario (iProspect),CON114010 T-mobile A-2 Feb 16,lcolarado1,Traffic,39014 - # Apps That All On The Go Moms Need,"675 Words. List 4-8 different apps that are useful for moms that are always on the go. Apps that can help them stay in touch with their children and families, apps for planning, money saving, etc. Any apps that a busy mom would find useful in her day to day life. Please include, the cost, where it can be purchased or downloaded and why its helpful. The placement site talks a lot about money saving, so try to throw in a budgeting app. The client link can be included when discussing an Android app that would work well on a large screen device like the HTC One M9. Your target audience is busy moms interested in saving money.",http://www.workingmother.com/content/25-best-apps-working-moms,http://www.sheknows.com/parenting/slideshow/4921/best-apps-for-moms,http://www.inc.com/christina-desmarais/10-helpful-apps-and-websites-for-moms.html,moneysavingmom.com,htc one m9 branded term (brand/client name),http://www.t-mobile.com/cell-phones/htc-one-m9.html,,,Example AT: large screen of the HTC One M9 from T-Mobile
39015,covario (iProspect),CON114010 T-mobile A-2 Feb 16,lcolarado1,Traffic,39015 - # Money Management Apps to Make Retirement Affordable,"675 words. Make a list of four to eight money management apps that people can use to make sure they have enough money for retirement. Include information about the apps&#039; prices and features to help retirees choose options that match their needs. Since the client&#039;s link is about the iPad Mini 4, make sure the apps are available for iOS. You can place the link in any section while discussing iOS apps that work well on the iPad. Your audience is retirees or soon-to-be retirees, who are looking to save money.",https://www.dailyworth.com/posts/2815-7-of-the-best-money-management-apps,http://www.investopedia.com/slide-show/5-apps-and-calculators-retirement-planning/,http://money.usnews.com/money/blogs/on-retirement/articles/2016-01-19/9-money-apps-to-keep-your-retirement-planning-on-track,passiveincometoretire.com,ipad mini 4 branded term (brand/client name),http://www.t-mobile.com/internet-devices/apple-ipad-mini-4.html,,,Example AT: easy app use on the large screen of an iPad Mini 4
39016,covario (iProspect),CON114010 T-mobile A-2 Feb 16,lcolarado1,Traffic,39016 - # Best Apps for Choosing a New Paint Color,"675 Words: Giving a room or your entire house a new coat of paint is one of the easiest ways to transform it from a tired old space to a brand new environment. However, it can be tricky to choose the right paint color for you, your existing decor, and your mood. Highlight 4-8 of the best apps for choosing paint color. Note how they work, their features, and how much they cost, including any potential in-app purchases. The client link could probably be used for any iOS app, but it&#039;d be good if we could use it for one that would work best on a large screen. Your audience is people who are currently remodeling or redecorating their house. Also those considering remodeling or decorating their house.",http://freshome.com/2010/12/06/10-iphone-apps-to-help-you-choose-the-perfect-home-colors/,http://www.huffingtonpost.com.au/entry/10-paint-color-apps-for-iphone-ipad-android-photos_n_1266573.html,http://www.pocket-lint.com/news/129628-dulux-app-lets-you-virtually-paint-your-walls-without-a-tester-pot-in-sight,adorable-home.com,ipad mini 4 branded term (brand/client name),http://www.t-mobile.com/internet-devices/apple-ipad-mini-4.html,,,Example AT: view these apps on your iPad Mini 4
39017,covario (iProspect),CON114010 T-mobile A-2 Feb 16,lcolarado1,Traffic,39017 - # Tips for New Smartwatch Users,"675 Words. In 4-8 subheaders, discuss things that a new smartwatch user or owner might need to know. You can discuss different ways your smartwatch can help you stay organized and enhance your day. Discuss different apps that are available for smartwatches and why a smartwatch owner would want to download them. You can also talk about the features that you have on a smartwatch, that you may not have on your smartphone. Or you can talk about how the features work differently on the two devices. The client link can easily be placed in any section when discussing features and benefits of a smartwatch. Your target audience is new smartwatch owners. ",http://www.ecumenicalnews.com/article/top.gear.s2.news.tips.and.tricks.for.the.new.smartwatch/36465.htm,http://www.wareable.com/android-wear/you-wear-it-well-the-best-apps-for-android-wear,http://www.androidcentral.com/so-you-just-got-new-android-wear-smartwatch,antsmagazine.com,"samsung gear unrelated keyword (this could be “more information”, “click here”)",http://www.t-mobile.com/internet-devices/samsung-gear-s2.html,,,Example AT: when using your new smartwatch
