Task ID,Client,Campaign,Channel,Tier: Order,Title,Direction,Resource Link 1,Resource Link 2,Resource Link 3,Desired Placement,Anchor Text,Target URL,Website Example,Client Comment,Extra Writer Notes
37759,covario (iProspect),CON114010 T-Mobile A-2 Jan 16,lcolarado1,Traffic,37759 - ,,,,,techgeeze.com,Lg g4- branded term (brand/client name),http://www.t-mobile.com/cell-phones/lg-g4.html,,,
37760,covario (iProspect),CON114010 T-Mobile A-2 Jan 16,lcolarado1,Traffic,37760 - ,,,,,savedelete.com,"galaxy s6 edge- unrelated keyword (this could be “more information”, “click here”)",http://www.t-mobile.com/cell-phones/samsung-galaxy-s-6-edge.html,,,
39579,covario (iProspect),CON114010 T-Mobile A-2 March 16,lcolarado1,Traffic,39579 - ,,,,,web2gb.com,samsung galaxy s7 branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,
39611,covario (iProspect),CON114010 T-Mobile A-2 March 16,lcolarado1,Traffic,39611 - ,,,,,littletechgirl.com,galaxy s6 edge branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s-6-edge.html,,,
40917,covario (iProspect),CON114011 T-Mobile A-2 April 16,lcolarado1,Traffic,40917 - ,,,,,thebusbench.com,iPhone 5C branded term (brand/client name),http://www.t-mobile.com/cell-phones/apple-iphone-5c.html,,,
40918,covario (iProspect),CON114011 T-Mobile A-2 April 16,lcolarado1,Traffic,40918 - ,,,,,opinionresources.com,samsung gear s2 branded term (brand/client name),http://www.t-mobile.com/internet-devices/samsung-gear-s2.html,,,
40919,covario (iProspect),CON114011 T-Mobile A-2 April 16,lcolarado1,Traffic,40919 - ,,,,,internetgeekgirl.com,Galaxy note 5 branded variation (client name + keywords),http://www.t-mobile.com/cell-phones/samsung-galaxy-note5.html,,,
40920,covario (iProspect),CON114011 T-Mobile A-2 April 16,lcolarado1,Traffic,40920 - ,,,,,comparecaffeine.com,Lg g4 branded term (brand/client name),http://www.t-mobile.com/cell-phones/lg-g4.html,,,
40921,covario (iProspect),CON114011 T-Mobile A-2 April 16,lcolarado1,Traffic,40921 - ,,,,,toptechtune.com,samsung galaxy s6 edge branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s-6-edge.html,,,
40922,covario (iProspect),CON114011 T-Mobile A-2 April 16,lcolarado1,Traffic,40922 - ,,,,,wonderslist.com,galaxy s6 edge branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s-6-edge.html,,,
40925,covario (iProspect),CON114011 T-Mobile A-2 April 16,lcolarado1,Traffic,40925 - ,,,,,gamnesia.com,"Samsung galaxy note 5 (this could be “more information”, “click here”)",http://www.t-mobile.com/cell-phones/samsung-galaxy-note5.html,,,
40926,covario (iProspect),CON114011 T-Mobile A-2 April 16,lcolarado1,Traffic,40926 - ,,,,,beinggeeks.com,htc one m9 branded variation (client name + keywords),http://www.t-mobile.com/cell-phones/htc-one-m9.html,,,
